GDP,Tertiary_Education,Cost_buss_proc,Corporate_Tax,Income_Tax,UNEDUC,knowent,opport,suskill,sunewcst,discent,IND_UNK,IND_EXTRAC,IND_TRANS,IND_SERV,IND_CONS,gender,age,age2,TEAyy
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,0,1,0,2,39,1521,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,0,1,0,0,0,1,0,0,2,23,529,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,1,0,1,0,0,0,0,2,79,6241,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,0,0,0,0,0,0,1,2,57,3249,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,0,0,0,0,0,0,0,1,2,26,676,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,1,0,0,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,1,0,0,0,0,1,0,2,33,1089,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,0,0,0,0,0,0,1,0,2,40,1600,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,0,0,0,0,0,0,1,0,2,59,3481,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,0,1,0,0,0,1,0,0,2,28,784,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,1,0,0,0,1,0,0,2,45,2025,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,0,1,2,46,2116,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,1,0,1,0,0,0,0,2,47,2209,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,0,1,2,32,1024,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,1,1,0,0,0,0,1,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,1,0,0,0,0,0,1,2,53,2809,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,1,0,0,0,0,0,1,2,19,361,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,0,0,0,0,0,1,0,2,44,1936,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,0,0,0,1,0,2,20,400,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,0,0,0,1,0,0,0,0,2,59,3481,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,0,1,0,0,0,0,0,1,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,0,0,0,0,1,2,57,3249,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,0,1,2,27,729,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,1,0,0,0,0,0,1,2,24,576,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,1,0,0,0,0,1,2,29,841,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,0,0,0,0,0,0,0,1,2,23,529,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,0,1,2,51,2601,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,1,0,0,0,0,0,1,2,24,576,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,0,0,0,0,0,1,0,2,35,1225,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,0,0,0,0,0,0,1,0,2,54,2916,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,1,0,0,0,1,0,0,2,52,2704,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,0,0,1,2,29,841,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,0,0,0,0,1,2,44,1936,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,0,0,0,0,0,0,1,2,48,2304,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,0,1,0,2,18,324,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,0,0,0,0,0,1,0,0,2,52,2704,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,1,0,2,52,2704,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,0,0,0,0,0,0,0,1,2,50,2500,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,1,0,0,0,0,0,1,2,20,400,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,1,0,0,2,45,2025,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,0,0,1,2,44,1936,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,0,0,0,0,0,0,1,2,34,1156,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,1,0,0,2,43,1849,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,0,1,2,53,2809,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,1,0,0,0,0,1,0,2,35,1225,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,0,0,0,1,0,2,51,2601,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,0,0,1,2,48,2304,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,0,0,0,1,0,2,50,2500,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,0,1,0,0,0,0,0,1,2,27,729,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,0,1,0,2,48,2304,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,0,0,1,0,0,0,0,2,29,841,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,0,1,2,30,900,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,1,0,0,0,0,0,0,1,2,39,1521,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,1,0,0,2,41,1681,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,1,1,0,0,0,1,0,2,42,1764,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,1,0,0,0,0,0,1,2,45,2025,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,0,0,0,0,1,2,53,2809,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,0,0,0,0,0,0,1,2,34,1156,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,1,0,0,0,0,2,43,1849,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,0,0,0,0,0,1,0,2,50,2500,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,0,0,0,0,0,0,1,0,2,31,961,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,0,1,0,0,0,1,0,0,2,35,1225,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,0,1,0,2,51,2601,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,1,0,0,0,0,2,44,1936,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,1,0,0,0,0,0,1,2,42,1764,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,0,0,0,0,0,0,1,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,0,0,0,0,1,0,0,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,0,0,0,0,0,0,0,1,2,36,1296,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,0,0,0,0,0,0,1,0,2,33,1089,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,1,0,0,2,32,1024,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,1,0,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,0,1,0,2,52,2704,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,1,1,0,0,0,0,1,0,2,35,1225,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,1,0,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,0,0,0,0,1,0,0,0,2,40,1600,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,1,0,0,0,0,1,0,2,42,1764,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,1,0,0,0,0,1,0,2,41,1681,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,1,0,0,0,0,0,1,2,58,3364,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,0,0,1,0,0,2,32,1024,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,1,1,0,0,0,0,0,1,2,42,1764,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,0,1,0,0,0,0,1,0,2,42,1764,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,0,0,1,2,21,441,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,1,0,0,0,0,2,31,961,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,0,1,0,0,0,1,0,0,2,53,2809,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,0,0,1,2,50,2500,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,1,1,0,0,0,0,0,1,2,21,441,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,1,0,0,0,0,1,0,0,2,40,1600,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,0,0,1,2,22,484,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,0,1,2,34,1156,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,0,0,0,0,0,1,0,2,38,1444,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,1,0,0,0,0,0,1,2,48,2304,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,1,0,0,0,0,0,1,2,54,2916,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,1,0,0,0,0,0,1,2,26,676,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,1,0,1,0,0,0,2,22,484,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,1,0,0,0,0,0,1,2,61,3721,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,0,0,0,0,0,0,1,0,2,33,1089,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,0,0,1,2,42,1764,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,0,1,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,1,0,0,0,0,1,0,2,30,900,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,0,0,0,0,0,0,1,2,38,1444,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,0,0,0,0,0,0,1,2,61,3721,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,1,0,0,0,0,2,35,1225,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,1,0,0,0,0,0,0,1,2,45,2025,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,1,0,0,0,0,0,1,2,46,2116,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,1,0,0,0,1,0,0,2,34,1156,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,1,0,0,0,0,0,1,2,34,1156,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,0,1,2,29,841,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,1,0,0,0,1,0,0,2,34,1156,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,0,0,0,1,0,2,32,1024,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,0,0,1,0,0,0,0,2,36,1296,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,0,0,0,1,0,0,0,0,2,41,1681,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,0,1,2,31,961,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,1,0,2,19,361,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,0,1,0,0,1,0,0,2,65,4225,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,0,0,0,0,0,1,0,0,2,34,1156,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,1,0,2,22,484,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,0,0,0,0,0,0,0,1,2,26,676,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,1,0,2,34,1156,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,0,1,0,2,23,529,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,1,0,0,0,0,0,1,2,33,1089,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,0,0,0,0,0,1,0,2,34,1156,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,0,1,2,26,676,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,0,0,0,0,0,0,0,1,2,23,529,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,0,0,0,0,0,1,0,0,2,70,4900,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,1,0,0,2,57,3249,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,0,0,0,1,0,0,0,2,69,4761,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,0,1,0,2,78,6084,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,0,0,0,0,0,1,0,2,55,3025,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,1,0,0,1,0,0,0,0,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,0,0,0,1,0,0,0,2,46,2116,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,1,0,2,42,1764,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,1,0,0,0,1,0,0,2,35,1225,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,1,0,0,0,0,0,1,2,73,5329,1
53045.97,44.77,1.2,2.099,9.914,1,1,0,1,0,0,0,1,0,0,0,2,75,5625,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,1,0,2,45,2025,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,0,0,0,0,0,1,0,0,2,58,3364,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,1,1,0,0,0,0,0,1,2,68,4624,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,0,0,0,0,0,1,0,0,2,55,3025,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,0,1,2,68,4624,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,0,1,0,2,55,3025,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,0,0,1,0,0,2,43,1849,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,0,0,1,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,1,0,0,0,0,2,45,2025,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,1,0,0,1,0,0,2,52,2704,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,1,0,0,0,1,0,0,2,49,2401,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,1,0,2,44,1936,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,1,0,1,0,0,0,0,2,67,4489,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,1,0,0,0,0,2,43,1849,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,0,0,0,0,0,1,0,2,64,4096,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,1,0,0,0,1,0,0,2,70,4900,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,0,0,0,1,0,0,0,2,86,7396,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,1,1,0,0,0,0,0,1,2,60,3600,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,0,1,0,2,71,5041,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,0,0,1,0,0,0,0,2,53,2809,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,1,0,0,0,0,0,0,1,2,87,7569,1
53045.97,44.77,1.2,2.099,9.914,0,1,0,1,0,0,0,0,0,0,1,2,60,3600,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,0,0,0,0,0,0,1,0,2,34,1156,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,1,0,0,0,0,0,0,1,2,85,7225,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,0,0,0,0,0,0,0,1,2,50,2500,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,1,1,0,0,0,0,0,1,2,33,1089,1
53045.97,44.77,1.2,2.099,9.914,0,1,1,1,0,0,0,0,0,0,1,2,58,3364,1
53045.97,44.77,1.2,2.099,9.914,1,1,1,0,0,0,0,0,0,1,0,2,53,2809,1
53045.97,44.77,1.2,2.099,9.914,1,0,1,0,0,0,0,0,0,0,1,2,53,2809,1
53045.97,44.77,1.2,2.099,9.914,0,0,1,1,0,0,0,0,1,0,0,2,53,2809,1
53045.97,44.77,1.2,2.099,9.914,0,0,0,1,1,0,0,0,0,1,0,2,55,3025,1
53045.97,44.77,1.2,2.099,9.914,1,0,0,0,0,0,0,0,0,0,1,2,63,3969,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,1,0,0,0,0,0,0,1,2,26,676,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,0,0,0,0,0,1,0,0,2,32,1024,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,1,0,0,0,0,0,1,2,33,1089,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,1,0,0,2,33,1089,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,0,1,2,28,784,1
49242.79,42.86,5.1,2.158,6.788,0,1,0,0,0,0,0,0,0,0,1,2,30,900,1
49242.79,42.86,5.1,2.158,6.788,0,1,0,1,0,0,0,0,0,0,1,2,32,1024,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,0,1,2,27,729,1
49242.79,42.86,5.1,2.158,6.788,0,1,0,0,0,0,0,0,1,0,0,2,27,729,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,0,1,2,26,676,1
49242.79,42.86,5.1,2.158,6.788,1,0,0,1,0,0,1,0,0,0,0,2,32,1024,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,0,1,2,33,1089,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,1,0,0,0,0,0,1,0,2,33,1089,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,1,0,2,33,1089,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,1,0,2,32,1024,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,1,0,0,0,0,0,1,2,26,676,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,1,0,0,0,0,2,43,1849,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,1,0,0,0,0,0,0,1,2,43,1849,1
49242.79,42.86,5.1,2.158,6.788,0,1,0,0,1,0,0,0,0,0,1,2,38,1444,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,1,0,2,41,1681,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,1,1,0,0,0,0,0,1,2,43,1849,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,0,0,0,0,0,0,1,0,2,34,1156,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,0,1,2,39,1521,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,0,1,2,39,1521,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,1,0,0,0,1,0,0,0,2,34,1156,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,0,1,0,0,0,0,0,1,2,38,1444,1
49242.79,42.86,5.1,2.158,6.788,0,0,1,1,0,0,0,0,0,1,0,2,34,1156,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,0,1,2,38,1444,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,1,0,0,0,0,0,1,2,42,1764,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,1,0,0,0,0,0,0,1,2,34,1156,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,1,0,0,0,0,0,1,2,43,1849,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,1,0,0,0,0,0,0,1,2,39,1521,1
49242.79,42.86,5.1,2.158,6.788,1,0,1,1,1,0,0,0,0,0,1,2,41,1681,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,1,0,0,0,1,0,0,0,2,40,1600,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,1,0,0,0,0,0,1,0,2,49,2401,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,1,0,2,49,2401,1
49242.79,42.86,5.1,2.158,6.788,1,0,0,1,0,0,0,0,0,1,0,2,46,2116,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,1,1,0,0,0,0,0,1,2,47,2209,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,1,0,0,0,0,1,0,2,46,2116,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,1,1,0,0,0,0,0,1,2,50,2500,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,1,0,0,0,0,0,1,2,45,2025,1
49242.79,42.86,5.1,2.158,6.788,0,1,0,1,0,0,0,0,0,1,0,2,48,2304,1
49242.79,42.86,5.1,2.158,6.788,0,0,1,1,1,0,0,0,0,1,0,2,49,2401,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,0,1,2,47,2209,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,0,1,2,46,2116,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,1,0,2,44,1936,1
49242.79,42.86,5.1,2.158,6.788,1,0,0,1,0,0,0,0,0,1,0,2,52,2704,1
49242.79,42.86,5.1,2.158,6.788,1,0,1,1,0,0,0,0,0,1,0,2,50,2500,1
49242.79,42.86,5.1,2.158,6.788,0,1,0,0,0,0,0,0,0,0,1,2,47,2209,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,0,1,2,58,3364,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,0,1,2,63,3969,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,0,1,2,57,3249,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,0,0,1,0,0,0,1,0,2,54,2916,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,0,0,0,0,0,0,1,0,2,57,3249,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,1,0,0,0,1,0,0,0,2,54,2916,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,1,0,0,0,0,0,1,2,57,3249,1
49242.79,42.86,5.1,2.158,6.788,0,0,1,1,1,0,0,1,0,0,0,2,54,2916,1
49242.79,42.86,5.1,2.158,6.788,1,0,0,1,0,0,0,0,0,0,1,2,54,2916,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,0,0,0,0,0,0,0,1,2,54,2916,1
49242.79,42.86,5.1,2.158,6.788,1,0,1,1,1,0,0,0,1,0,0,2,55,3025,1
49242.79,42.86,5.1,2.158,6.788,1,0,1,0,1,0,0,0,0,1,0,2,68,4624,1
49242.79,42.86,5.1,2.158,6.788,1,0,0,1,0,0,0,0,0,1,0,2,61,3721,1
49242.79,42.86,5.1,2.158,6.788,1,0,0,1,0,0,0,0,0,0,1,2,64,4096,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,1,0,2,64,4096,1
49242.79,42.86,5.1,2.158,6.788,1,0,0,1,0,0,0,0,0,0,1,2,73,5329,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,1,0,0,0,0,1,0,0,2,21,441,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,0,1,2,24,576,1
49242.79,42.86,5.1,2.158,6.788,0,1,0,0,0,0,0,0,0,0,1,2,23,529,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,1,0,0,0,0,0,0,1,2,23,529,1
49242.79,42.86,5.1,2.158,6.788,0,1,0,1,0,1,0,0,0,0,1,2,24,576,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,1,0,0,0,0,1,0,2,29,841,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,1,0,2,31,961,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,0,1,2,26,676,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,1,0,2,34,1156,1
49242.79,42.86,5.1,2.158,6.788,0,1,0,1,0,0,0,0,0,0,1,2,32,1024,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,1,0,0,0,0,2,38,1444,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,0,1,2,40,1600,1
49242.79,42.86,5.1,2.158,6.788,1,0,1,1,0,0,0,0,1,0,0,2,38,1444,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,1,1,0,0,0,0,0,1,2,36,1296,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,0,1,2,49,2401,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,0,0,0,0,0,1,0,2,46,2116,1
49242.79,42.86,5.1,2.158,6.788,0,1,0,1,0,0,0,0,0,0,1,2,53,2809,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,1,0,0,0,0,0,0,1,2,51,2601,1
49242.79,42.86,5.1,2.158,6.788,0,1,1,0,0,0,0,0,0,0,1,2,46,2116,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,0,0,0,0,0,0,1,2,45,2025,1
49242.79,42.86,5.1,2.158,6.788,1,1,0,1,1,0,0,0,0,0,1,2,64,4096,1
49242.79,42.86,5.1,2.158,6.788,0,0,0,1,0,0,0,0,1,0,0,2,54,2916,1
49242.79,42.86,5.1,2.158,6.788,1,0,0,1,0,0,0,0,0,0,1,2,58,3364,1
49242.79,42.86,5.1,2.158,6.788,1,1,1,1,1,0,0,0,0,0,1,2,59,3481,1
49242.79,42.86,5.1,2.158,6.788,1,0,1,1,0,0,0,0,0,0,1,2,65,4225,1
43672.71,42.66,5.3,3.114,12.864,1,1,0,1,1,0,0,0,1,0,0,2,57,3249,1
43672.71,42.66,5.3,3.114,12.864,0,0,0,1,1,0,0,0,0,0,1,2,38,1444,1
43672.71,42.66,5.3,3.114,12.864,0,0,1,1,0,0,0,0,1,0,0,2,41,1681,1
43672.71,42.66,5.3,3.114,12.864,1,1,0,1,1,0,1,0,0,0,0,2,46,2116,1
43672.71,42.66,5.3,3.114,12.864,1,1,0,0,0,0,1,0,0,0,0,2,27,729,1
43672.71,42.66,5.3,3.114,12.864,1,0,1,0,1,0,0,0,0,0,1,2,36,1296,1
43672.71,42.66,5.3,3.114,12.864,1,0,0,1,0,0,1,0,0,0,0,2,48,2304,1
43672.71,42.66,5.3,3.114,12.864,0,1,1,1,1,0,0,0,0,1,0,2,61,3721,1
43672.71,42.66,5.3,3.114,12.864,0,0,0,0,0,0,0,1,0,0,0,2,38,1444,1
43672.71,42.66,5.3,3.114,12.864,0,1,1,1,1,0,0,0,0,0,1,2,25,625,1
43672.71,42.66,5.3,3.114,12.864,0,1,0,1,0,0,0,0,0,0,1,2,24,576,1
